index, path, x, y, parent, type, sourceId, targetId, value
6,49, 808.9930076599121, 729.1111479228771, 2, link, EU Furniture, Chairs, 465
6, 4, 824.0540962219238, 704.5511122003815, 2, link, EU Furniture, Chairs, 465
6,48, 824.0540962219238, 726.1330278808549, 2, link, EU Furniture, Chairs, 465
6, 5, 838.2294120788574, 700.7163900369724, 2, link, EU Furniture, Chairs, 465
6,47, 838.2294120788574, 722.2983057174458, 2, link, EU Furniture, Chairs, 465
6, 6, 851.5898170471191, 696.093593921887, 2, link, EU Furniture, Chairs, 465
6,46, 851.5898170471191, 717.6755096023604, 2, link, EU Furniture, Chairs, 465
6, 7, 864.2061729431152, 690.7512520248367, 2, link, EU Furniture, Chairs, 465
6,45, 864.2061729431152, 712.3331677053102, 2, link, EU Furniture, Chairs, 465
6, 8, 876.149341583252, 684.7578925155323, 2, link, EU Furniture, Chairs, 465
6,44, 876.149341583252, 706.3398081960057, 2, link, EU Furniture, Chairs, 465
6, 9, 892.9568786621094, 674.697100599842, 2, link, EU Furniture, Chairs, 465
6,43, 892.9568786621094, 696.2790162803154, 2, link, EU Furniture, Chairs, 465
6, 10, 913.6721496582031, 659.6437459866677, 2, link, EU Furniture, Chairs, 465
6,42, 913.6721496582031, 681.2256616671411, 2, link, EU Furniture, Chairs, 465
6, 11, 932.9701843261719, 643.2198279792741, 2, link, EU Furniture, Chairs, 465
6,41, 932.9701843261719, 664.8017436597476, 2, link, EU Furniture, Chairs, 465
6, 12, 951.4178771972656, 625.973571935349, 2, link, EU Furniture, Chairs, 465
6,40, 951.4178771972656, 647.5554876158225, 2, link, EU Furniture, Chairs, 465
6, 13, 969.5821228027344, 608.45320321258, 2, link, EU Furniture, Chairs, 465
6,39, 969.5821228027344, 630.0351188930534, 2, link, EU Furniture, Chairs, 465
6, 14, 988.0298156738281, 591.2069471686549, 2, link, EU Furniture, Chairs, 465
6,38, 988.0298156738281, 612.7888628491283, 2, link, EU Furniture, Chairs, 465
6, 15, 1007.3278503417969, 574.7830291612613, 2, link, EU Furniture, Chairs, 465
6,37, 1007.3278503417969, 596.3649448417348, 2, link, EU Furniture, Chairs, 465
6, 16, 1028.0431213378906, 559.729674548087, 2, link, EU Furniture, Chairs, 465
6,36, 1028.0431213378906, 581.3115902285605, 2, link, EU Furniture, Chairs, 465
6, 17, 1044.850658416748, 549.6688826323965, 2, link, EU Furniture, Chairs, 465
6,35, 1044.850658416748, 571.25079831287, 2, link, EU Furniture, Chairs, 465
6, 18, 1056.7938270568848, 543.675523123092, 2, link, EU Furniture, Chairs, 465
6,34, 1056.7938270568848, 565.2574388035655, 2, link, EU Furniture, Chairs, 465
6, 19, 1069.4101829528809, 538.3331812260418, 2, link, EU Furniture, Chairs, 465
6,33, 1069.4101829528809, 559.9150969065153, 2, link, EU Furniture, Chairs, 465
6, 20, 1082.7705879211426, 533.7103851109564, 2, link, EU Furniture, Chairs, 465
6,32, 1082.7705879211426, 555.2923007914299, 2, link, EU Furniture, Chairs, 465
6, 21, 1096.9459037780762, 529.8756629475473, 2, link, EU Furniture, Chairs, 465
6,31, 1096.9459037780762, 551.4575786280208, 2, link, EU Furniture, Chairs, 465
6, 22, 1112.006992340088, 526.8975429055253, 2, link, EU Furniture, Chairs, 465
6,30, 1112.006992340088, 548.4794585859987, 2, link, EU Furniture, Chairs, 465
6, 23, 1128.024715423584, 524.8445531546009, 2, link, EU Furniture, Chairs, 465
6,29, 1128.024715423584, 546.4264688350744, 2, link, EU Furniture, Chairs, 465
6, 24, 1145.0699348449707, 523.7852218644858, 2, link, EU Furniture, Chairs, 465
6,28, 1145.0699348449707, 545.3671375449593, 2, link, EU Furniture, Chairs, 465
6, 25, 1154, 523.6495931952661, 2, link, EU Furniture, Chairs, 465
6,27, 1154, 545.2315088757396, 2, link, EU Furniture, Chairs, 465
7, 0, 767, 736.5826553254439, 2, link, EU Furniture, Bookcases, 483
7,32, 767, 759.0000000000001, 2, link, EU Furniture, Bookcases, 483
7, 1, 784.5855407714844, 736.2935319821511, 2, link, EU Furniture, Bookcases, 483
7,31, 784.5855407714844, 758.7108766567073, 2, link, EU Furniture, Bookcases, 483
7, 2, 816.6387023925781, 734.0912733247296, 2, link, EU Furniture, Bookcases, 483
7,30, 816.6387023925781, 756.5086179992859, 2, link, EU Furniture, Bookcases, 483
7, 3, 845.0070495605469, 729.9697277926836, 2, link, EU Furniture, Bookcases, 483
7,29, 845.0070495605469, 752.3870724672398, 2, link, EU Furniture, Bookcases, 483
7, 4, 870.2574768066406, 724.2241702898016, 2, link, EU Furniture, Bookcases, 483
7,28, 870.2574768066406, 746.6415149643578, 2, link, EU Furniture, Bookcases, 483
7, 5, 892.9568786621094, 717.1498757198717, 2, link, EU Furniture, Bookcases, 483
7,27, 892.9568786621094, 739.567220394428, 2, link, EU Furniture, Bookcases, 483
7, 6, 913.6721496582031, 709.0421189866828, 2, link, EU Furniture, Bookcases, 483
7,26, 913.6721496582031, 731.459463661239, 2, link, EU Furniture, Bookcases, 483
7, 7, 942.264892578125, 695.5886561828253, 2, link, EU Furniture, Bookcases, 483
7,25, 942.264892578125, 718.0060008573815, 2, link, EU Furniture, Bookcases, 483
7, 8, 978.735107421875, 676.789487308299, 2, link, EU Furniture, Bookcases, 483
7,24, 978.735107421875, 699.2068319828553, 2, link, EU Furniture, Bookcases, 483
7, 9, 1007.3278503417969, 663.3360245044415, 2, link, EU Furniture, Bookcases, 483
7,23, 1007.3278503417969, 685.7533691789978, 2, link, EU Furniture, Bookcases, 483
7, 10, 1028.0431213378906, 655.2282677712526, 2, link, EU Furniture, Bookcases, 483
7,22, 1028.0431213378906, 677.6456124458089, 2, link, EU Furniture, Bookcases, 483
7, 11, 1050.7425231933594, 648.153973201323, 2, link, EU Furniture, Bookcases, 483
7,21, 1050.7425231933594, 670.5713178758792, 2, link, EU Furniture, Bookcases, 483
7, 12, 1075.9929504394531, 642.4084156984409, 2, link, EU Furniture, Bookcases, 483
7,20, 1075.9929504394531, 664.8257603729971, 2, link, EU Furniture, Bookcases, 483
7, 13, 1104.3612976074219, 638.2868701663949, 2, link, EU Furniture, Bookcases, 483
7,19, 1104.3612976074219, 660.7042148409512, 2, link, EU Furniture, Bookcases, 483
7, 14, 1136.4144592285156, 636.0846115089735, 2, link, EU Furniture, Bookcases, 483
7,18, 1136.4144592285156, 658.5019561835297, 2, link, EU Furniture, Bookcases, 483
7, 15, 1154, 635.7954881656806, 2, link, EU Furniture, Bookcases, 483
7,17, 1154, 658.2128328402368, 2, link, EU Furniture, Bookcases, 483
8, 0, 767, 270.4933431952663, 1, link, EU Office Supplies, Supplies, 443
8,56, 767, 291.05417899408286, 1, link, EU Office Supplies, Supplies, 443
8, 1, 775.9300651550293, 270.8303112546368, 1, link, EU Office Supplies, Supplies, 443
8,55, 775.9300651550293, 291.3911470534534, 1, link, EU Office Supplies, Supplies, 443
8, 2, 792.975284576416, 273.46220914993063, 1, link, EU Office Supplies, Supplies, 443
8,54, 792.975284576416, 294.0230449487472, 1, link, EU Office Supplies, Supplies, 443
8, 3, 808.9930076599121, 278.56284145913884, 1, link, EU Office Supplies, Supplies, 443
8,53, 808.9930076599121, 299.1236772579554, 1, link, EU Office Supplies, Supplies, 443
8, 4, 824.0540962219238, 285.96195063647434, 1, link, EU Office Supplies, Supplies, 443
8,52, 824.0540962219238, 306.5227864352909, 1, link, EU Office Supplies, Supplies, 443
8, 5, 838.2294120788574, 295.48927913614983, 1, link, EU Office Supplies, Supplies, 443
8,51, 838.2294120788574, 316.0501149349664, 1, link, EU Office Supplies, Supplies, 443
8, 6, 851.5898170471191, 306.97456941237823, 1, link, EU Office Supplies, Supplies, 443
8,50, 851.5898170471191, 327.5354052111948, 1, link, EU Office Supplies, Supplies, 443
8, 7, 864.2061729431152, 320.2475639193722, 1, link, EU Office Supplies, Supplies, 443
8,49, 864.2061729431152, 340.8083997181888, 1, link, EU Office Supplies, Supplies, 443
8, 8, 876.149341583252, 335.13800511134457, 1, link, EU Office Supplies, Supplies, 443
8,48, 876.149341583252, 355.69884091016115, 1, link, EU Office Supplies, Supplies, 443
8, 9, 887.4901847839355, 351.4756354425081, 1, link, EU Office Supplies, Supplies, 443
8,47, 887.4901847839355, 372.0364712413247, 1, link, EU Office Supplies, Supplies, 443
8, 10, 898.2995643615723, 369.0901973670757, 1, link, EU Office Supplies, Supplies, 443
8,46, 898.2995643615723, 389.6510331658923, 1, link, EU Office Supplies, Supplies, 443
8, 11, 913.6721496582031, 397.5338486101501, 1, link, EU Office Supplies, Supplies, 443
8,45, 913.6721496582031, 418.09468440896666, 1, link, EU Office Supplies, Supplies, 443
8, 12, 932.9701843261719, 438.33890708381614, 1, link, EU Office Supplies, Supplies, 443
8,44, 932.9701843261719, 458.8997428826327, 1, link, EU Office Supplies, Supplies, 443
8, 13, 951.4178771972656, 481.1870561069286, 1, link, EU Office Supplies, Supplies, 443
8,43, 951.4178771972656, 501.7478919057452, 1, link, EU Office Supplies, Supplies, 443
8, 14, 969.5821228027344, 524.7162353131899, 1, link, EU Office Supplies, Supplies, 443
8,42, 969.5821228027344, 545.2770711120064, 1, link, EU Office Supplies, Supplies, 443
8, 15, 988.0298156738281, 567.5643843363024, 1, link, EU Office Supplies, Supplies, 443
8,41, 988.0298156738281, 588.1252201351189, 1, link, EU Office Supplies, Supplies, 443
8, 16, 1007.3278503417969, 608.3694428099685, 1, link, EU Office Supplies, Supplies, 443
8,40, 1007.3278503417969, 628.930278608785, 1, link, EU Office Supplies, Supplies, 443
8, 17, 1022.7004356384277, 636.8130940530428, 1, link, EU Office Supplies, Supplies, 443
8,39, 1022.7004356384277, 657.3739298518593, 1, link, EU Office Supplies, Supplies, 443
8, 18, 1033.5098152160645, 654.4276559776105, 1, link, EU Office Supplies, Supplies, 443
8,38, 1033.5098152160645, 674.9884917764269, 1, link, EU Office Supplies, Supplies, 443
8, 19, 1044.850658416748, 670.7652863087741, 1, link, EU Office Supplies, Supplies, 443
8,37, 1044.850658416748, 691.3261221075905, 1, link, EU Office Supplies, Supplies, 443
8, 20, 1056.7938270568848, 685.6557275007464, 1, link, EU Office Supplies, Supplies, 443
8,36, 1056.7938270568848, 706.2165632995628, 1, link, EU Office Supplies, Supplies, 443
8, 21, 1069.4101829528809, 698.9287220077404, 1, link, EU Office Supplies, Supplies, 443
8,35, 1069.4101829528809, 719.4895578065568, 1, link, EU Office Supplies, Supplies, 443
8, 22, 1082.7705879211426, 710.4140122839688, 1, link, EU Office Supplies, Supplies, 443
8,34, 1082.7705879211426, 730.9748480827852, 1, link, EU Office Supplies, Supplies, 443
8, 23, 1096.9459037780762, 719.941340783644, 1, link, EU Office Supplies, Supplies, 443
8,33, 1096.9459037780762, 740.5021765824605, 1, link, EU Office Supplies, Supplies, 443
8, 24, 1112.006992340088, 727.3404499609795, 1, link, EU Office Supplies, Supplies, 443
8,32, 1112.006992340088, 747.901285759796, 1, link, EU Office Supplies, Supplies, 443
8, 25, 1128.024715423584, 732.4410822701878, 1, link, EU Office Supplies, Supplies, 443
8,31, 1128.024715423584, 753.0019180690043, 1, link, EU Office Supplies, Supplies, 443
8, 26, 1145.0699348449707, 735.0729801654817, 1, link, EU Office Supplies, Supplies, 443
8,30, 1145.0699348449707, 755.6338159642982, 1, link, EU Office Supplies, Supplies, 443
8, 27, 1154, 735.4099482248522, 1, link, EU Office Supplies, Supplies, 443
8,29, 1154, 755.9707840236687, 1, link, EU Office Supplies, Supplies, 443
9, 0, 767, 66.50943047337279, 1, link, EU Office Supplies, Storage, 1309
9,52, 767, 127.26368343195267, 1, link, EU Office Supplies, Storage, 1309
9, 1, 775.9300651550293, 66.66293409590186, 1, link, EU Office Supplies, Storage, 1309
9,51, 775.9300651550293, 127.41718705448174, 1, link, EU Office Supplies, Storage, 1309
9, 2, 792.975284576416, 67.86187817923417, 1, link, EU Office Supplies, Storage, 1309
9,50, 792.975284576416, 128.61613113781405, 1, link, EU Office Supplies, Storage, 1309
9, 3, 808.9930076599121, 70.18543827604263, 1, link, EU Office Supplies, Storage, 1309
9,49, 808.9930076599121, 130.9396912346225, 1, link, EU Office Supplies, Storage, 1309
9, 4, 824.0540962219238, 73.55605466125986, 1, link, EU Office Supplies, Storage, 1309
9,48, 824.0540962219238, 134.31030761983976, 1, link, EU Office Supplies, Storage, 1309
9, 5, 838.2294120788574, 77.89616760981862, 1, link, EU Office Supplies, Storage, 1309
9,47, 838.2294120788574, 138.6504205683985, 1, link, EU Office Supplies, Storage, 1309
9, 6, 851.5898170471191, 83.12821739665152, 1, link, EU Office Supplies, Storage, 1309
9,46, 851.5898170471191, 143.88247035523142, 1, link, EU Office Supplies, Storage, 1309
9, 7, 864.2061729431152, 89.17464429669128, 1, link, EU Office Supplies, Storage, 1309
9,45, 864.2061729431152, 149.92889725527118, 1, link, EU Office Supplies, Storage, 1309
9, 8, 876.149341583252, 95.95788858487059, 1, link, EU Office Supplies, Storage, 1309
9,44, 876.149341583252, 156.71214154345046, 1, link, EU Office Supplies, Storage, 1309
9, 9, 892.9568786621094, 107.34462572131638, 1, link, EU Office Supplies, Storage, 1309
9,43, 892.9568786621094, 168.09887867989625, 1, link, EU Office Supplies, Storage, 1309
9, 10, 913.6721496582031, 124.38191199443754, 1, link, EU Office Supplies, Storage, 1309
9,42, 913.6721496582031, 185.13616495301744, 1, link, EU Office Supplies, Storage, 1309
9, 11, 932.9701843261719, 142.97039276890501, 1, link, EU Office Supplies, Storage, 1309
9,41, 932.9701843261719, 203.72464572748493, 1, link, EU Office Supplies, Storage, 1309
9, 12, 951.4178771972656, 162.48959024418036, 1, link, EU Office Supplies, Storage, 1309
9,40, 951.4178771972656, 223.24384320276027, 1, link, EU Office Supplies, Storage, 1309
9, 13, 969.5821228027344, 182.31902661972498, 1, link, EU Office Supplies, Storage, 1309
9,39, 969.5821228027344, 243.0732795783049, 1, link, EU Office Supplies, Storage, 1309
9, 14, 988.0298156738281, 201.83822409500033, 1, link, EU Office Supplies, Storage, 1309
9,38, 988.0298156738281, 262.59247705358024, 1, link, EU Office Supplies, Storage, 1309
9, 15, 1007.3278503417969, 220.42670486946787, 1, link, EU Office Supplies, Storage, 1309
9,37, 1007.3278503417969, 281.1809578280477, 1, link, EU Office Supplies, Storage, 1309
9, 16, 1028.0431213378906, 237.46399114258907, 1, link, EU Office Supplies, Storage, 1309
9,36, 1028.0431213378906, 298.2182441011689, 1, link, EU Office Supplies, Storage, 1309
9, 17, 1044.850658416748, 248.8507282790348, 1, link, EU Office Supplies, Storage, 1309
9,35, 1044.850658416748, 309.60498123761465, 1, link, EU Office Supplies, Storage, 1309
9, 18, 1056.7938270568848, 255.63397256721413, 1, link, EU Office Supplies, Storage, 1309
9,34, 1056.7938270568848, 316.388225525794, 1, link, EU Office Supplies, Storage, 1309
9, 19, 1069.4101829528809, 261.6803994672539, 1, link, EU Office Supplies, Storage, 1309
9,33, 1069.4101829528809, 322.43465242583375, 1, link, EU Office Supplies, Storage, 1309
9, 20, 1082.7705879211426, 266.9124492540868, 1, link, EU Office Supplies, Storage, 1309
9,32, 1082.7705879211426, 327.6667022126667, 1, link, EU Office Supplies, Storage, 1309
9, 21, 1096.9459037780762, 271.25256220264555, 1, link, EU Office Supplies, Storage, 1309
9,31, 1096.9459037780762, 332.0068151612254, 1, link, EU Office Supplies, Storage, 1309
9, 22, 1112.006992340088, 274.62317858786275, 1, link, EU Office Supplies, Storage, 1309
9,30, 1112.006992340088, 335.3774315464426, 1, link, EU Office Supplies, Storage, 1309
9, 23, 1128.024715423584, 276.94673868467123, 1, link, EU Office Supplies, Storage, 1309
9,29, 1128.024715423584, 337.7009916432511, 1, link, EU Office Supplies, Storage, 1309
9, 24, 1145.0699348449707, 278.1456827680035, 1, link, EU Office Supplies, Storage, 1309
9,28, 1145.0699348449707, 338.89993572658335, 1, link, EU Office Supplies, Storage, 1309
9, 25, 1154, 278.2991863905326, 1, link, EU Office Supplies, Storage, 1309
9,27, 1154, 339.05343934911247, 1, link, EU Office Supplies, Storage, 1309
10, 0, 767, 188.2964127218935, 1, link, EU Office Supplies, Paper, 443
10,52, 767, 208.85724852071007, 1, link, EU Office Supplies, Paper, 443
10, 1, 775.9300651550293, 188.45321610693395, 1, link, EU Office Supplies, Paper, 443
10,51, 775.9300651550293, 209.01405190575053, 1, link, EU Office Supplies, Paper, 443
10, 2, 792.975284576416, 189.67793307219736, 1, link, EU Office Supplies, Paper, 443
10,50, 792.975284576416, 210.23876887101395, 1, link, EU Office Supplies, Paper, 443
10, 3, 808.9930076599121, 192.05144115312564, 1, link, EU Office Supplies, Paper, 443
10,49, 808.9930076599121, 212.61227695194222, 1, link, EU Office Supplies, Paper, 443
10, 4, 824.0540962219238, 195.4945133762247, 1, link, EU Office Supplies, Paper, 443
10,48, 824.0540962219238, 216.05534917504127, 1, link, EU Office Supplies, Paper, 443
10, 5, 838.2294120788574, 199.92792276800031, 1, link, EU Office Supplies, Paper, 443
10,47, 838.2294120788574, 220.4887585668169, 1, link, EU Office Supplies, Paper, 443
10, 6, 851.5898170471191, 205.27244235495846, 1, link, EU Office Supplies, Paper, 443
10,46, 851.5898170471191, 225.83327815377504, 1, link, EU Office Supplies, Paper, 443
10, 7, 864.2061729431152, 211.44884516360491, 1, link, EU Office Supplies, Paper, 443
10,45, 864.2061729431152, 232.0096809624215, 1, link, EU Office Supplies, Paper, 443
10, 8, 876.149341583252, 218.37790422044563, 1, link, EU Office Supplies, Paper, 443
10,44, 876.149341583252, 238.9387400192622, 1, link, EU Office Supplies, Paper, 443
10, 9, 892.9568786621094, 230.00941426655245, 1, link, EU Office Supplies, Paper, 443
10,43, 892.9568786621094, 250.57025006536904, 1, link, EU Office Supplies, Paper, 443
10, 10, 913.6721496582031, 247.41293944409614, 1, link, EU Office Supplies, Paper, 443
10,42, 913.6721496582031, 267.9737752429127, 1, link, EU Office Supplies, Paper, 443
10, 11, 932.9701843261719, 266.40100409152245, 1, link, EU Office Supplies, Paper, 443
10,41, 932.9701843261719, 286.96183989033904, 1, link, EU Office Supplies, Paper, 443
10, 12, 951.4178771972656, 286.33979242087827, 1, link, EU Office Supplies, Paper, 443
10,40, 951.4178771972656, 306.90062821969485, 1, link, EU Office Supplies, Paper, 443
10, 13, 969.5821228027344, 306.59548864421055, 1, link, EU Office Supplies, Paper, 443
10,39, 969.5821228027344, 327.15632444302713, 1, link, EU Office Supplies, Paper, 443
10, 14, 988.0298156738281, 326.53427697356636, 1, link, EU Office Supplies, Paper, 443
10,38, 988.0298156738281, 347.09511277238295, 1, link, EU Office Supplies, Paper, 443
10, 15, 1007.3278503417969, 345.5223416209926, 1, link, EU Office Supplies, Paper, 443
10,37, 1007.3278503417969, 366.0831774198092, 1, link, EU Office Supplies, Paper, 443
10, 16, 1028.0431213378906, 362.92586679853633, 1, link, EU Office Supplies, Paper, 443
10,36, 1028.0431213378906, 383.4867025973529, 1, link, EU Office Supplies, Paper, 443
10, 17, 1044.850658416748, 374.5573768446432, 1, link, EU Office Supplies, Paper, 443
10,35, 1044.850658416748, 395.1182126434598, 1, link, EU Office Supplies, Paper, 443
10, 18, 1056.7938270568848, 381.4864359014839, 1, link, EU Office Supplies, Paper, 443
10,34, 1056.7938270568848, 402.0472717003005, 1, link, EU Office Supplies, Paper, 443
10, 19, 1069.4101829528809, 387.6628387101304, 1, link, EU Office Supplies, Paper, 443
10,33, 1069.4101829528809, 408.223674508947, 1, link, EU Office Supplies, Paper, 443
10, 20, 1082.7705879211426, 393.00735829708844, 1, link, EU Office Supplies, Paper, 443
10,32, 1082.7705879211426, 413.568194095905, 1, link, EU Office Supplies, Paper, 443
10, 21, 1096.9459037780762, 397.4407676888641, 1, link, EU Office Supplies, Paper, 443
10,31, 1096.9459037780762, 418.0016034876807, 1, link, EU Office Supplies, Paper, 443
10, 22, 1112.006992340088, 400.8838399119632, 1, link, EU Office Supplies, Paper, 443
10,30, 1112.006992340088, 421.4446757107798, 1, link, EU Office Supplies, Paper, 443
10, 23, 1128.024715423584, 403.2573479928914, 1, link, EU Office Supplies, Paper, 443
10,29, 1128.024715423584, 423.818183791708, 1, link, EU Office Supplies, Paper, 443
10, 24, 1145.0699348449707, 404.4820649581549, 1, link, EU Office Supplies, Paper, 443
10,28, 1145.0699348449707, 425.0429007569715, 1, link, EU Office Supplies, Paper, 443
10, 25, 1154, 404.6388683431953, 1, link, EU Office Supplies, Paper, 443
10,27, 1154, 425.1997041420119, 1, link, EU Office Supplies, Paper, 443
11, 0, 767, 208.85724852071007, 1, link, EU Office Supplies, Labels, 454
11,56, 767, 229.92862426035504, 1, link, EU Office Supplies, Labels, 454
11, 1, 775.9300651550293, 209.1147444516244, 1, link, EU Office Supplies, Labels, 454
11,55, 775.9300651550293, 230.18612019126937, 1, link, EU Office Supplies, Labels, 454
11, 2, 792.975284576416, 211.1259231962396, 1, link, EU Office Supplies, Labels, 454
11,54, 792.975284576416, 232.19729893588456, 1, link, EU Office Supplies, Labels, 454
11, 3, 808.9930076599121, 215.02359844523775, 1, link, EU Office Supplies, Labels, 454
11,53, 808.9930076599121, 236.09497418488272, 1, link, EU Office Supplies, Labels, 454
11, 4, 824.0540962219238, 220.67766699142004, 1, link, EU Office Supplies, Labels, 454
11,52, 824.0540962219238, 241.749042731065, 1, link, EU Office Supplies, Labels, 454
11, 5, 838.2294120788574, 227.95802562758763, 1, link, EU Office Supplies, Labels, 454
11,51, 838.2294120788574, 249.0294013672326, 1, link, EU Office Supplies, Labels, 454
11, 6, 851.5898170471191, 236.73457114654178, 1, link, EU Office Supplies, Labels, 454
11,50, 851.5898170471191, 257.80594688618675, 1, link, EU Office Supplies, Labels, 454
11, 7, 864.2061729431152, 246.87720034108355, 1, link, EU Office Supplies, Labels, 454
11,49, 864.2061729431152, 267.9485760807285, 1, link, EU Office Supplies, Labels, 454
11, 8, 876.149341583252, 258.25581000401417, 1, link, EU Office Supplies, Labels, 454
11,48, 876.149341583252, 279.32718574365913, 1, link, EU Office Supplies, Labels, 454
11, 9, 887.4901847839355, 270.74029692813485, 1, link, EU Office Supplies, Labels, 454
11,47, 887.4901847839355, 291.8116726677798, 1, link, EU Office Supplies, Labels, 454
11, 10, 898.2995643615723, 284.2005579062466, 1, link, EU Office Supplies, Labels, 454
11,46, 898.2995643615723, 305.2719336458916, 1, link, EU Office Supplies, Labels, 454
11, 11, 913.6721496582031, 305.9359249589005, 1, link, EU Office Supplies, Labels, 454
11,45, 913.6721496582031, 327.00730069854546, 1, link, EU Office Supplies, Labels, 454
11, 12, 932.9701843261719, 337.11732695088574, 1, link, EU Office Supplies, Labels, 454
11,44, 932.9701843261719, 358.1887026905307, 1, link, EU Office Supplies, Labels, 454
11, 13, 951.4178771972656, 369.85996742925687, 1, link, EU Office Supplies, Labels, 454
11,43, 951.4178771972656, 390.93134316890183, 1, link, EU Office Supplies, Labels, 454
11, 14, 969.5821228027344, 403.12302073642326, 1, link, EU Office Supplies, Labels, 454
11,42, 969.5821228027344, 424.1943964760682, 1, link, EU Office Supplies, Labels, 454
11, 15, 988.0298156738281, 435.8656612147944, 1, link, EU Office Supplies, Labels, 454
11,41, 988.0298156738281, 456.93703695443935, 1, link, EU Office Supplies, Labels, 454
11, 16, 1007.3278503417969, 467.0470632067796, 1, link, EU Office Supplies, Labels, 454
11,40, 1007.3278503417969, 488.1184389464246, 1, link, EU Office Supplies, Labels, 454
11, 17, 1022.7004356384277, 488.7824302594335, 1, link, EU Office Supplies, Labels, 454
11,39, 1022.7004356384277, 509.8538059990785, 1, link, EU Office Supplies, Labels, 454
11, 18, 1033.5098152160645, 502.2426912375454, 1, link, EU Office Supplies, Labels, 454
11,38, 1033.5098152160645, 523.3140669771904, 1, link, EU Office Supplies, Labels, 454
11, 19, 1044.850658416748, 514.727178161666, 1, link, EU Office Supplies, Labels, 454
11,37, 1044.850658416748, 535.7985539013109, 1, link, EU Office Supplies, Labels, 454
11, 20, 1056.7938270568848, 526.1057878245966, 1, link, EU Office Supplies, Labels, 454
11,36, 1056.7938270568848, 547.1771635642416, 1, link, EU Office Supplies, Labels, 454
11, 21, 1069.4101829528809, 536.2484170191383, 1, link, EU Office Supplies, Labels, 454
11,35, 1069.4101829528809, 557.3197927587833, 1, link, EU Office Supplies, Labels, 454
11, 22, 1082.7705879211426, 545.0249625380924, 1, link, EU Office Supplies, Labels, 454
11,34, 1082.7705879211426, 566.0963382777373, 1, link, EU Office Supplies, Labels, 454
11, 23, 1096.9459037780762, 552.3053211742601, 1, link, EU Office Supplies, Labels, 454
11,33, 1096.9459037780762, 573.3766969139051, 1, link, EU Office Supplies, Labels, 454
11, 24, 1112.006992340088, 557.9593897204423, 1, link, EU Office Supplies, Labels, 454
11,32, 1112.006992340088, 579.0307654600873, 1, link, EU Office Supplies, Labels, 454
11, 25, 1128.024715423584, 561.8570649694406, 1, link, EU Office Supplies, Labels, 454
11,31, 1128.024715423584, 582.9284407090855, 1, link, EU Office Supplies, Labels, 454
11, 26, 1145.0699348449707, 563.8682437140558, 1, link, EU Office Supplies, Labels, 454
11,30, 1145.0699348449707, 584.9396194537007, 1, link, EU Office Supplies, Labels, 454
11, 27, 1154, 564.12573964497, 1, link, EU Office Supplies, Labels, 454
11,29, 1154, 585.197115384615, 1, link, EU Office Supplies, Labels, 454
12, 0, 767, 250.3966346153846, 1, link, EU Office Supplies, Fasteners, 433
12,56, 767, 270.4933431952663, 1, link, EU Office Supplies, Fasteners, 433
12, 1, 775.9300651550293, 250.72576156734712, 1, link, EU Office Supplies, Fasteners, 433
12,55, 775.9300651550293, 270.8224701472288, 1, link, EU Office Supplies, Fasteners, 433
12, 2, 792.975284576416, 253.29641628688606, 1, link, EU Office Supplies, Fasteners, 433
12,54, 792.975284576416, 273.3931248667677, 1, link, EU Office Supplies, Fasteners, 433
12, 3, 808.9930076599121, 258.2783589913294, 1, link, EU Office Supplies, Fasteners, 433
12,53, 808.9930076599121, 278.3750675712111, 1, link, EU Office Supplies, Fasteners, 433
12, 4, 824.0540962219238, 265.5052939575805, 1, link, EU Office Supplies, Fasteners, 433
12,52, 824.0540962219238, 285.60200253746217, 1, link, EU Office Supplies, Fasteners, 433
12, 5, 838.2294120788574, 274.8109254625421, 1, link, EU Office Supplies, Fasteners, 433
12,51, 838.2294120788574, 294.9076340424238, 1, link, EU Office Supplies, Fasteners, 433
12, 6, 851.5898170471191, 286.0289577831178, 1, link, EU Office Supplies, Fasteners, 433
12,50, 851.5898170471191, 306.1256663629995, 1, link, EU Office Supplies, Fasteners, 433
12, 7, 864.2061729431152, 298.9930951962104, 1, link, EU Office Supplies, Fasteners, 433
12,49, 864.2061729431152, 319.0898037760921, 1, link, EU Office Supplies, Fasteners, 433
12, 8, 876.149341583252, 313.53704197872315, 1, link, EU Office Supplies, Fasteners, 433
12,48, 876.149341583252, 333.63375055860485, 1, link, EU Office Supplies, Fasteners, 433
12, 9, 887.4901847839355, 329.4945024075593, 1, link, EU Office Supplies, Fasteners, 433
12,47, 887.4901847839355, 349.591210987441, 1, link, EU Office Supplies, Fasteners, 433
12, 10, 898.2995643615723, 346.6991807596218, 1, link, EU Office Supplies, Fasteners, 433
12,46, 898.2995643615723, 366.7958893395035, 1, link, EU Office Supplies, Fasteners, 433
12, 11, 913.6721496582031, 374.4809599994907, 1, link, EU Office Supplies, Fasteners, 433
12,45, 913.6721496582031, 394.5776685793724, 1, link, EU Office Supplies, Fasteners, 433
12, 12, 932.9701843261719, 414.3365016350379, 1, link, EU Office Supplies, Fasteners, 433
12,44, 932.9701843261719, 434.4332102149196, 1, link, EU Office Supplies, Fasteners, 433
12, 13, 951.4178771972656, 456.1875919477474, 1, link, EU Office Supplies, Fasteners, 433
