index, path, x, y, parent, type, sourceId, targetId, value
6, 2, 792.975284576416, 709.5822219933278, 2, link, EU Furniture, Chairs, 465
6,50, 792.975284576416, 731.1641376738013, 2, link, EU Furniture, Chairs, 465
6, 3, 808.9930076599121, 707.5292322424036, 2, link, EU Furniture, Chairs, 465
6,49, 808.9930076599121, 729.1111479228771, 2, link, EU Furniture, Chairs, 465
6, 4, 824.0540962219238, 704.5511122003815, 2, link, EU Furniture, Chairs, 465
6,48, 824.0540962219238, 726.1330278808549, 2, link, EU Furniture, Chairs, 465
6, 5, 838.2294120788574, 700.7163900369724, 2, link, EU Furniture, Chairs, 465
6,47, 838.2294120788574, 722.2983057174458, 2, link, EU Furniture, Chairs, 465
6, 6, 851.5898170471191, 696.093593921887, 2, link, EU Furniture, Chairs, 465
6,46, 851.5898170471191, 717.6755096023604, 2, link, EU Furniture, Chairs, 465
6, 7, 864.2061729431152, 690.7512520248367, 2, link, EU Furniture, Chairs, 465
6,45, 864.2061729431152, 712.3331677053102, 2, link, EU Furniture, Chairs, 465
6, 8, 876.149341583252, 684.7578925155323, 2, link, EU Furniture, Chairs, 465
6,44, 876.149341583252, 706.3398081960057, 2, link, EU Furniture, Chairs, 465
6, 9, 892.9568786621094, 674.697100599842, 2, link, EU Furniture, Chairs, 465
6,43, 892.9568786621094, 696.2790162803154, 2, link, EU Furniture, Chairs, 465
6, 10, 913.6721496582031, 659.6437459866677, 2, link, EU Furniture, Chairs, 465
6,42, 913.6721496582031, 681.2256616671411, 2, link, EU Furniture, Chairs, 465
6, 11, 932.9701843261719, 643.2198279792741, 2, link, EU Furniture, Chairs, 465
6,41, 932.9701843261719, 664.8017436597476, 2, link, EU Furniture, Chairs, 465
6, 12, 951.4178771972656, 625.973571935349, 2, link, EU Furniture, Chairs, 465
6,40, 951.4178771972656, 647.5554876158225, 2, link, EU Furniture, Chairs, 465
6, 13, 969.5821228027344, 608.45320321258, 2, link, EU Furniture, Chairs, 465
6,39, 969.5821228027344, 630.0351188930534, 2, link, EU Furniture, Chairs, 465
6, 14, 988.0298156738281, 591.2069471686549, 2, link, EU Furniture, Chairs, 465
6,38, 988.0298156738281, 612.7888628491283, 2, link, EU Furniture, Chairs, 465
6, 15, 1007.3278503417969, 574.7830291612613, 2, link, EU Furniture, Chairs, 465
6,37, 1007.3278503417969, 596.3649448417348, 2, link, EU Furniture, Chairs, 465
6, 16, 1028.0431213378906, 559.729674548087, 2, link, EU Furniture, Chairs, 465
6,36, 1028.0431213378906, 581.3115902285605, 2, link, EU Furniture, Chairs, 465
6, 17, 1044.850658416748, 549.6688826323965, 2, link, EU Furniture, Chairs, 465
6,35, 1044.850658416748, 571.25079831287, 2, link, EU Furniture, Chairs, 465
6, 18, 1056.7938270568848, 543.675523123092, 2, link, EU Furniture, Chairs, 465
6,34, 1056.7938270568848, 565.2574388035655, 2, link, EU Furniture, Chairs, 465
6, 19, 1069.4101829528809, 538.3331812260418, 2, link, EU Furniture, Chairs, 465
6,33, 1069.4101829528809, 559.9150969065153, 2, link, EU Furniture, Chairs, 465
6, 20, 1082.7705879211426, 533.7103851109564, 2, link, EU Furniture, Chairs, 465
6,32, 1082.7705879211426, 555.2923007914299, 2, link, EU Furniture, Chairs, 465
6, 21, 1096.9459037780762, 529.8756629475473, 2, link, EU Furniture, Chairs, 465
6,31, 1096.9459037780762, 551.4575786280208, 2, link, EU Furniture, Chairs, 465
6, 22, 1112.006992340088, 526.8975429055253, 2, link, EU Furniture, Chairs, 465
6,30, 1112.006992340088, 548.4794585859987, 2, link, EU Furniture, Chairs, 465
6, 23, 1128.024715423584, 524.8445531546009, 2, link, EU Furniture, Chairs, 465
6,29, 1128.024715423584, 546.4264688350744, 2, link, EU Furniture, Chairs, 465
6, 24, 1145.0699348449707, 523.7852218644858, 2, link, EU Furniture, Chairs, 465
6,28, 1145.0699348449707, 545.3671375449593, 2, link, EU Furniture, Chairs, 465
6, 25, 1154, 523.6495931952661, 2, link, EU Furniture, Chairs, 465
6,27, 1154, 545.2315088757396, 2, link, EU Furniture, Chairs, 465
7, 0, 767, 736.5826553254439, 2, link, EU Furniture, Bookcases, 483
7,32, 767, 759.0000000000001, 2, link, EU Furniture, Bookcases, 483
7, 1, 784.5855407714844, 736.2935319821511, 2, link, EU Furniture, Bookcases, 483
7,31, 784.5855407714844, 758.7108766567073, 2, link, EU Furniture, Bookcases, 483
7, 2, 816.6387023925781, 734.0912733247296, 2, link, EU Furniture, Bookcases, 483
7,30, 816.6387023925781, 756.5086179992859, 2, link, EU Furniture, Bookcases, 483
7, 3, 845.0070495605469, 729.9697277926836, 2, link, EU Furniture, Bookcases, 483
7,29, 845.0070495605469, 752.3870724672398, 2, link, EU Furniture, Bookcases, 483
7, 4, 870.2574768066406, 724.2241702898016, 2, link, EU Furniture, Bookcases, 483
7,28, 870.2574768066406, 746.6415149643578, 2, link, EU Furniture, Bookcases, 483
7, 5, 892.9568786621094, 717.1498757198717, 2, link, EU Furniture, Bookcases, 483
7,27, 892.9568786621094, 739.567220394428, 2, link, EU Furniture, Bookcases, 483
7, 6, 913.6721496582031, 709.0421189866827, 2, link, EU Furniture, Bookcases, 483
7,26, 913.6721496582031, 731.4594636612389, 2, link, EU Furniture, Bookcases, 483
7, 7, 942.264892578125, 695.588656182825, 2, link, EU Furniture, Bookcases, 483
7,25, 942.264892578125, 718.0060008573813, 2, link, EU Furniture, Bookcases, 483
7, 8, 978.735107421875, 676.789487308299, 2, link, EU Furniture, Bookcases, 483
7,24, 978.735107421875, 699.2068319828553, 2, link, EU Furniture, Bookcases, 483
7, 9, 1007.3278503417969, 663.3360245044414, 2, link, EU Furniture, Bookcases, 483
7,23, 1007.3278503417969, 685.7533691789977, 2, link, EU Furniture, Bookcases, 483
7, 10, 1028.0431213378906, 655.2282677712524, 2, link, EU Furniture, Bookcases, 483
7,22, 1028.0431213378906, 677.6456124458086, 2, link, EU Furniture, Bookcases, 483
7, 11, 1050.7425231933594, 648.1539732013225, 2, link, EU Furniture, Bookcases, 483
7,21, 1050.7425231933594, 670.5713178758788, 2, link, EU Furniture, Bookcases, 483
7, 12, 1075.9929504394531, 642.4084156984405, 2, link, EU Furniture, Bookcases, 483
7,20, 1075.9929504394531, 664.8257603729968, 2, link, EU Furniture, Bookcases, 483
7, 13, 1104.3612976074219, 638.2868701663945, 2, link, EU Furniture, Bookcases, 483
7,19, 1104.3612976074219, 660.7042148409507, 2, link, EU Furniture, Bookcases, 483
7, 14, 1136.4144592285156, 636.084611508973, 2, link, EU Furniture, Bookcases, 483
7,18, 1136.4144592285156, 658.5019561835293, 2, link, EU Furniture, Bookcases, 483
7, 15, 1154, 635.7954881656802, 2, link, EU Furniture, Bookcases, 483
7,17, 1154, 658.2128328402365, 2, link, EU Furniture, Bookcases, 483
8, 0, 767, 270.4933431952663, 1, link, EU Off. Supplies, Supplies, 443
8,56, 767, 291.05417899408286, 1, link, EU Off. Supplies, Supplies, 443
8, 1, 775.9300651550293, 270.8303112546368, 1, link, EU Off. Supplies, Supplies, 443
8,55, 775.9300651550293, 291.3911470534534, 1, link, EU Off. Supplies, Supplies, 443
8, 2, 792.975284576416, 273.46220914993063, 1, link, EU Off. Supplies, Supplies, 443
8,54, 792.975284576416, 294.0230449487472, 1, link, EU Off. Supplies, Supplies, 443
8, 3, 808.9930076599121, 278.56284145913884, 1, link, EU Off. Supplies, Supplies, 443
8,53, 808.9930076599121, 299.1236772579554, 1, link, EU Off. Supplies, Supplies, 443
8, 4, 824.0540962219238, 285.96195063647434, 1, link, EU Off. Supplies, Supplies, 443
8,52, 824.0540962219238, 306.5227864352909, 1, link, EU Off. Supplies, Supplies, 443
8, 5, 838.2294120788574, 295.48927913614983, 1, link, EU Off. Supplies, Supplies, 443
8,51, 838.2294120788574, 316.0501149349664, 1, link, EU Off. Supplies, Supplies, 443
8, 6, 851.5898170471191, 306.9745694123782, 1, link, EU Off. Supplies, Supplies, 443
8,50, 851.5898170471191, 327.53540521119476, 1, link, EU Off. Supplies, Supplies, 443
8, 7, 864.2061729431152, 320.2475639193721, 1, link, EU Off. Supplies, Supplies, 443
8,49, 864.2061729431152, 340.8083997181887, 1, link, EU Off. Supplies, Supplies, 443
8, 8, 876.149341583252, 335.13800511134446, 1, link, EU Off. Supplies, Supplies, 443
8,48, 876.149341583252, 355.69884091016104, 1, link, EU Off. Supplies, Supplies, 443
8, 9, 887.4901847839355, 351.475635442508, 1, link, EU Off. Supplies, Supplies, 443
8,47, 887.4901847839355, 372.0364712413246, 1, link, EU Off. Supplies, Supplies, 443
8, 10, 898.2995643615723, 369.0901973670756, 1, link, EU Off. Supplies, Supplies, 443
8,46, 898.2995643615723, 389.65103316589216, 1, link, EU Off. Supplies, Supplies, 443
8, 11, 913.6721496582031, 397.53384861014996, 1, link, EU Off. Supplies, Supplies, 443
8,45, 913.6721496582031, 418.09468440896654, 1, link, EU Off. Supplies, Supplies, 443
8, 12, 932.9701843261719, 438.33890708381597, 1, link, EU Off. Supplies, Supplies, 443
8,44, 932.9701843261719, 458.89974288263255, 1, link, EU Off. Supplies, Supplies, 443
8, 13, 951.4178771972656, 481.1870561069284, 1, link, EU Off. Supplies, Supplies, 443
8,43, 951.4178771972656, 501.747891905745, 1, link, EU Off. Supplies, Supplies, 443
8, 14, 969.5821228027344, 524.7162353131897, 1, link, EU Off. Supplies, Supplies, 443
8,42, 969.5821228027344, 545.2770711120062, 1, link, EU Off. Supplies, Supplies, 443
8, 15, 988.0298156738281, 567.5643843363022, 1, link, EU Off. Supplies, Supplies, 443
8,41, 988.0298156738281, 588.1252201351186, 1, link, EU Off. Supplies, Supplies, 443
8, 16, 1007.3278503417969, 608.3694428099683, 1, link, EU Off. Supplies, Supplies, 443
8,40, 1007.3278503417969, 628.9302786087848, 1, link, EU Off. Supplies, Supplies, 443
8, 17, 1022.7004356384277, 636.8130940530426, 1, link, EU Off. Supplies, Supplies, 443
8,39, 1022.7004356384277, 657.3739298518591, 1, link, EU Off. Supplies, Supplies, 443
8, 18, 1033.5098152160645, 654.4276559776102, 1, link, EU Off. Supplies, Supplies, 443
8,38, 1033.5098152160645, 674.9884917764267, 1, link, EU Off. Supplies, Supplies, 443
8, 19, 1044.850658416748, 670.7652863087739, 1, link, EU Off. Supplies, Supplies, 443
8,37, 1044.850658416748, 691.3261221075903, 1, link, EU Off. Supplies, Supplies, 443
8, 20, 1056.7938270568848, 685.6557275007461, 1, link, EU Off. Supplies, Supplies, 443
8,36, 1056.7938270568848, 706.2165632995626, 1, link, EU Off. Supplies, Supplies, 443
8, 21, 1069.4101829528809, 698.9287220077401, 1, link, EU Off. Supplies, Supplies, 443
8,35, 1069.4101829528809, 719.4895578065566, 1, link, EU Off. Supplies, Supplies, 443
8, 22, 1082.7705879211426, 710.4140122839685, 1, link, EU Off. Supplies, Supplies, 443
8,34, 1082.7705879211426, 730.974848082785, 1, link, EU Off. Supplies, Supplies, 443
8, 23, 1096.9459037780762, 719.9413407836438, 1, link, EU Off. Supplies, Supplies, 443
8,33, 1096.9459037780762, 740.5021765824603, 1, link, EU Off. Supplies, Supplies, 443
8, 24, 1112.006992340088, 727.3404499609793, 1, link, EU Off. Supplies, Supplies, 443
8,32, 1112.006992340088, 747.9012857597958, 1, link, EU Off. Supplies, Supplies, 443
8, 25, 1128.024715423584, 732.4410822701876, 1, link, EU Off. Supplies, Supplies, 443
8,31, 1128.024715423584, 753.0019180690041, 1, link, EU Off. Supplies, Supplies, 443
8, 26, 1145.0699348449707, 735.0729801654815, 1, link, EU Off. Supplies, Supplies, 443
8,30, 1145.0699348449707, 755.6338159642979, 1, link, EU Off. Supplies, Supplies, 443
8, 27, 1154, 735.409948224852, 1, link, EU Off. Supplies, Supplies, 443
8,29, 1154, 755.9707840236684, 1, link, EU Off. Supplies, Supplies, 443
9, 0, 767, 66.50943047337279, 1, link, EU Off. Supplies, Storage, 1309
9,52, 767, 127.26368343195267, 1, link, EU Off. Supplies, Storage, 1309
9, 1, 775.9300651550293, 66.66293409590186, 1, link, EU Off. Supplies, Storage, 1309
9,51, 775.9300651550293, 127.41718705448174, 1, link, EU Off. Supplies, Storage, 1309
9, 2, 792.975284576416, 67.86187817923417, 1, link, EU Off. Supplies, Storage, 1309
9,50, 792.975284576416, 128.61613113781405, 1, link, EU Off. Supplies, Storage, 1309
9, 3, 808.9930076599121, 70.1854382760426, 1, link, EU Off. Supplies, Storage, 1309
9,49, 808.9930076599121, 130.9396912346225, 1, link, EU Off. Supplies, Storage, 1309
9, 4, 824.0540962219238, 73.55605466125984, 1, link, EU Off. Supplies, Storage, 1309
9,48, 824.0540962219238, 134.3103076198397, 1, link, EU Off. Supplies, Storage, 1309
9, 5, 838.2294120788574, 77.89616760981858, 1, link, EU Off. Supplies, Storage, 1309
9,47, 838.2294120788574, 138.65042056839846, 1, link, EU Off. Supplies, Storage, 1309
9, 6, 851.5898170471191, 83.1282173966515, 1, link, EU Off. Supplies, Storage, 1309
9,46, 851.5898170471191, 143.88247035523136, 1, link, EU Off. Supplies, Storage, 1309
9, 7, 864.2061729431152, 89.17464429669123, 1, link, EU Off. Supplies, Storage, 1309
9,45, 864.2061729431152, 149.92889725527112, 1, link, EU Off. Supplies, Storage, 1309
9, 8, 876.149341583252, 95.95788858487055, 1, link, EU Off. Supplies, Storage, 1309
9,44, 876.149341583252, 156.71214154345043, 1, link, EU Off. Supplies, Storage, 1309
9, 9, 892.9568786621094, 107.34462572131632, 1, link, EU Off. Supplies, Storage, 1309
9,43, 892.9568786621094, 168.0988786798962, 1, link, EU Off. Supplies, Storage, 1309
9, 10, 913.6721496582031, 124.38191199443749, 1, link, EU Off. Supplies, Storage, 1309
9,42, 913.6721496582031, 185.13616495301738, 1, link, EU Off. Supplies, Storage, 1309
9, 11, 932.9701843261719, 142.97039276890496, 1, link, EU Off. Supplies, Storage, 1309
9,41, 932.9701843261719, 203.72464572748487, 1, link, EU Off. Supplies, Storage, 1309
9, 12, 951.4178771972656, 162.4895902441803, 1, link, EU Off. Supplies, Storage, 1309
9,40, 951.4178771972656, 223.24384320276022, 1, link, EU Off. Supplies, Storage, 1309
9, 13, 969.5821228027344, 182.31902661972492, 1, link, EU Off. Supplies, Storage, 1309
9,39, 969.5821228027344, 243.07327957830483, 1, link, EU Off. Supplies, Storage, 1309
9, 14, 988.0298156738281, 201.83822409500027, 1, link, EU Off. Supplies, Storage, 1309
9,38, 988.0298156738281, 262.5924770535802, 1, link, EU Off. Supplies, Storage, 1309
9, 15, 1007.3278503417969, 220.4267048694678, 1, link, EU Off. Supplies, Storage, 1309
9,37, 1007.3278503417969, 281.18095782804767, 1, link, EU Off. Supplies, Storage, 1309
9, 16, 1028.0431213378906, 237.46399114258895, 1, link, EU Off. Supplies, Storage, 1309
9,36, 1028.0431213378906, 298.2182441011688, 1, link, EU Off. Supplies, Storage, 1309
9, 17, 1044.850658416748, 248.85072827903468, 1, link, EU Off. Supplies, Storage, 1309
9,35, 1044.850658416748, 309.60498123761454, 1, link, EU Off. Supplies, Storage, 1309
9, 18, 1056.7938270568848, 255.63397256721402, 1, link, EU Off. Supplies, Storage, 1309
9,34, 1056.7938270568848, 316.38822552579387, 1, link, EU Off. Supplies, Storage, 1309
9, 19, 1069.4101829528809, 261.6803994672538, 1, link, EU Off. Supplies, Storage, 1309
9,33, 1069.4101829528809, 322.43465242583363, 1, link, EU Off. Supplies, Storage, 1309
9, 20, 1082.7705879211426, 266.9124492540867, 1, link, EU Off. Supplies, Storage, 1309
9,32, 1082.7705879211426, 327.66670221266656, 1, link, EU Off. Supplies, Storage, 1309
9, 21, 1096.9459037780762, 271.25256220264544, 1, link, EU Off. Supplies, Storage, 1309
9,31, 1096.9459037780762, 332.0068151612253, 1, link, EU Off. Supplies, Storage, 1309
9, 22, 1112.006992340088, 274.62317858786264, 1, link, EU Off. Supplies, Storage, 1309
9,30, 1112.006992340088, 335.3774315464425, 1, link, EU Off. Supplies, Storage, 1309
9, 23, 1128.024715423584, 276.9467386846711, 1, link, EU Off. Supplies, Storage, 1309
9,29, 1128.024715423584, 337.700991643251, 1, link, EU Off. Supplies, Storage, 1309
9, 24, 1145.0699348449707, 278.1456827680034, 1, link, EU Off. Supplies, Storage, 1309
9,28, 1145.0699348449707, 338.89993572658324, 1, link, EU Off. Supplies, Storage, 1309
9, 25, 1154, 278.2991863905325, 1, link, EU Off. Supplies, Storage, 1309
9,27, 1154, 339.05343934911235, 1, link, EU Off. Supplies, Storage, 1309
10, 0, 767, 188.2964127218935, 1, link, EU Off. Supplies, Paper, 443
10,52, 767, 208.85724852071007, 1, link, EU Off. Supplies, Paper, 443
10, 1, 775.9300651550293, 188.45321610693395, 1, link, EU Off. Supplies, Paper, 443
10,51, 775.9300651550293, 209.01405190575053, 1, link, EU Off. Supplies, Paper, 443
10, 2, 792.975284576416, 189.67793307219733, 1, link, EU Off. Supplies, Paper, 443
10,50, 792.975284576416, 210.23876887101392, 1, link, EU Off. Supplies, Paper, 443
10, 3, 808.9930076599121, 192.05144115312564, 1, link, EU Off. Supplies, Paper, 443
10,49, 808.9930076599121, 212.61227695194222, 1, link, EU Off. Supplies, Paper, 443
10, 4, 824.0540962219238, 195.49451337622466, 1, link, EU Off. Supplies, Paper, 443
10,48, 824.0540962219238, 216.05534917504124, 1, link, EU Off. Supplies, Paper, 443
10, 5, 838.2294120788574, 199.92792276800031, 1, link, EU Off. Supplies, Paper, 443
10,47, 838.2294120788574, 220.4887585668169, 1, link, EU Off. Supplies, Paper, 443
10, 6, 851.5898170471191, 205.2724423549584, 1, link, EU Off. Supplies, Paper, 443
10,46, 851.5898170471191, 225.83327815377498, 1, link, EU Off. Supplies, Paper, 443
10, 7, 864.2061729431152, 211.4488451636049, 1, link, EU Off. Supplies, Paper, 443
10,45, 864.2061729431152, 232.00968096242147, 1, link, EU Off. Supplies, Paper, 443
10, 8, 876.149341583252, 218.3779042204456, 1, link, EU Off. Supplies, Paper, 443
10,44, 876.149341583252, 238.93874001926218, 1, link, EU Off. Supplies, Paper, 443
10, 9, 892.9568786621094, 230.00941426655243, 1, link, EU Off. Supplies, Paper, 443
10,43, 892.9568786621094, 250.570250065369, 1, link, EU Off. Supplies, Paper, 443
10, 10, 913.6721496582031, 247.41293944409614, 1, link, EU Off. Supplies, Paper, 443
10,42, 913.6721496582031, 267.9737752429127, 1, link, EU Off. Supplies, Paper, 443
10, 11, 932.9701843261719, 266.40100409152234, 1, link, EU Off. Supplies, Paper, 443
10,41, 932.9701843261719, 286.9618398903389, 1, link, EU Off. Supplies, Paper, 443
10, 12, 951.4178771972656, 286.33979242087815, 1, link, EU Off. Supplies, Paper, 443
10,40, 951.4178771972656, 306.90062821969474, 1, link, EU Off. Supplies, Paper, 443
10, 13, 969.5821228027344, 306.59548864421043, 1, link, EU Off. Supplies, Paper, 443
10,39, 969.5821228027344, 327.156324443027, 1, link, EU Off. Supplies, Paper, 443
10, 14, 988.0298156738281, 326.53427697356625, 1, link, EU Off. Supplies, Paper, 443
10,38, 988.0298156738281, 347.09511277238283, 1, link, EU Off. Supplies, Paper, 443
10, 15, 1007.3278503417969, 345.5223416209925, 1, link, EU Off. Supplies, Paper, 443
10,37, 1007.3278503417969, 366.0831774198091, 1, link, EU Off. Supplies, Paper, 443
10, 16, 1028.0431213378906, 362.9258667985362, 1, link, EU Off. Supplies, Paper, 443
10,36, 1028.0431213378906, 383.4867025973528, 1, link, EU Off. Supplies, Paper, 443
10, 17, 1044.850658416748, 374.5573768446431, 1, link, EU Off. Supplies, Paper, 443
10,35, 1044.850658416748, 395.1182126434597, 1, link, EU Off. Supplies, Paper, 443
10, 18, 1056.7938270568848, 381.4864359014838, 1, link, EU Off. Supplies, Paper, 443
10,34, 1056.7938270568848, 402.04727170030037, 1, link, EU Off. Supplies, Paper, 443
10, 19, 1069.4101829528809, 387.6628387101303, 1, link, EU Off. Supplies, Paper, 443
10,33, 1069.4101829528809, 408.2236745089469, 1, link, EU Off. Supplies, Paper, 443
10, 20, 1082.7705879211426, 393.00735829708833, 1, link, EU Off. Supplies, Paper, 443
10,32, 1082.7705879211426, 413.5681940959049, 1, link, EU Off. Supplies, Paper, 443
10, 21, 1096.9459037780762, 397.440767688864, 1, link, EU Off. Supplies, Paper, 443
10,31, 1096.9459037780762, 418.0016034876806, 1, link, EU Off. Supplies, Paper, 443
10, 22, 1112.006992340088, 400.88383991196304, 1, link, EU Off. Supplies, Paper, 443
10,30, 1112.006992340088, 421.4446757107796, 1, link, EU Off. Supplies, Paper, 443
10, 23, 1128.024715423584, 403.2573479928913, 1, link, EU Off. Supplies, Paper, 443
10,29, 1128.024715423584, 423.8181837917079, 1, link, EU Off. Supplies, Paper, 443
10, 24, 1145.0699348449707, 404.4820649581547, 1, link, EU Off. Supplies, Paper, 443
10,28, 1145.0699348449707, 425.0429007569713, 1, link, EU Off. Supplies, Paper, 443
10, 25, 1154, 404.63886834319516, 1, link, EU Off. Supplies, Paper, 443
10,27, 1154, 425.19970414201174, 1, link, EU Off. Supplies, Paper, 443
11, 0, 767, 208.85724852071007, 1, link, EU Off. Supplies, Labels, 454
11,56, 767, 229.92862426035504, 1, link, EU Off. Supplies, Labels, 454
11, 1, 775.9300651550293, 209.1147444516244, 1, link, EU Off. Supplies, Labels, 454
11,55, 775.9300651550293, 230.18612019126937, 1, link, EU Off. Supplies, Labels, 454
11, 2, 792.975284576416, 211.1259231962396, 1, link, EU Off. Supplies, Labels, 454
11,54, 792.975284576416, 232.19729893588456, 1, link, EU Off. Supplies, Labels, 454
11, 3, 808.9930076599121, 215.02359844523775, 1, link, EU Off. Supplies, Labels, 454
11,53, 808.9930076599121, 236.09497418488272, 1, link, EU Off. Supplies, Labels, 454
11, 4, 824.0540962219238, 220.67766699142004, 1, link, EU Off. Supplies, Labels, 454
11,52, 824.0540962219238, 241.749042731065, 1, link, EU Off. Supplies, Labels, 454
11, 5, 838.2294120788574, 227.95802562758763, 1, link, EU Off. Supplies, Labels, 454
11,51, 838.2294120788574, 249.0294013672326, 1, link, EU Off. Supplies, Labels, 454
11, 6, 851.5898170471191, 236.73457114654178, 1, link, EU Off. Supplies, Labels, 454
11,50, 851.5898170471191, 257.80594688618675, 1, link, EU Off. Supplies, Labels, 454
11, 7, 864.2061729431152, 246.87720034108355, 1, link, EU Off. Supplies, Labels, 454
11,49, 864.2061729431152, 267.9485760807285, 1, link, EU Off. Supplies, Labels, 454
11, 8, 876.149341583252, 258.25581000401417, 1, link, EU Off. Supplies, Labels, 454
11,48, 876.149341583252, 279.32718574365913, 1, link, EU Off. Supplies, Labels, 454
11, 9, 887.4901847839355, 270.74029692813485, 1, link, EU Off. Supplies, Labels, 454
11,47, 887.4901847839355, 291.8116726677798, 1, link, EU Off. Supplies, Labels, 454
11, 10, 898.2995643615723, 284.2005579062466, 1, link, EU Off. Supplies, Labels, 454
11,46, 898.2995643615723, 305.2719336458916, 1, link, EU Off. Supplies, Labels, 454
11, 11, 913.6721496582031, 305.9359249589005, 1, link, EU Off. Supplies, Labels, 454
11,45, 913.6721496582031, 327.00730069854546, 1, link, EU Off. Supplies, Labels, 454
11, 12, 932.9701843261719, 337.11732695088574, 1, link, EU Off. Supplies, Labels, 454
11,44, 932.9701843261719, 358.1887026905307, 1, link, EU Off. Supplies, Labels, 454
11, 13, 951.4178771972656, 369.85996742925687, 1, link, EU Off. Supplies, Labels, 454
11,43, 951.4178771972656, 390.93134316890183, 1, link, EU Off. Supplies, Labels, 454
11, 14, 969.5821228027344, 403.12302073642326, 1, link, EU Off. Supplies, Labels, 454
11,42, 969.5821228027344, 424.1943964760682, 1, link, EU Off. Supplies, Labels, 454
11, 15, 988.0298156738281, 435.8656612147944, 1, link, EU Off. Supplies, Labels, 454
11,41, 988.0298156738281, 456.93703695443935, 1, link, EU Off. Supplies, Labels, 454
11, 16, 1007.3278503417969, 467.0470632067796, 1, link, EU Off. Supplies, Labels, 454
11,40, 1007.3278503417969, 488.1184389464246, 1, link, EU Off. Supplies, Labels, 454
11, 17, 1022.7004356384277, 488.7824302594335, 1, link, EU Off. Supplies, Labels, 454
11,39, 1022.7004356384277, 509.8538059990785, 1, link, EU Off. Supplies, Labels, 454
11, 18, 1033.5098152160645, 502.2426912375454, 1, link, EU Off. Supplies, Labels, 454
11,38, 1033.5098152160645, 523.3140669771904, 1, link, EU Off. Supplies, Labels, 454
11, 19, 1044.850658416748, 514.727178161666, 1, link, EU Off. Supplies, Labels, 454
11,37, 1044.850658416748, 535.7985539013109, 1, link, EU Off. Supplies, Labels, 454
11, 20, 1056.7938270568848, 526.1057878245966, 1, link, EU Off. Supplies, Labels, 454
11,36, 1056.7938270568848, 547.1771635642416, 1, link, EU Off. Supplies, Labels, 454
11, 21, 1069.4101829528809, 536.2484170191383, 1, link, EU Off. Supplies, Labels, 454
11,35, 1069.4101829528809, 557.3197927587833, 1, link, EU Off. Supplies, Labels, 454
11, 22, 1082.7705879211426, 545.0249625380924, 1, link, EU Off. Supplies, Labels, 454
11,34, 1082.7705879211426, 566.0963382777373, 1, link, EU Off. Supplies, Labels, 454
11, 23, 1096.9459037780762, 552.3053211742601, 1, link, EU Off. Supplies, Labels, 454
11,33, 1096.9459037780762, 573.3766969139051, 1, link, EU Off. Supplies, Labels, 454
11, 24, 1112.006992340088, 557.9593897204423, 1, link, EU Off. Supplies, Labels, 454
11,32, 1112.006992340088, 579.0307654600873, 1, link, EU Off. Supplies, Labels, 454
11, 25, 1128.024715423584, 561.8570649694406, 1, link, EU Off. Supplies, Labels, 454
11,31, 1128.024715423584, 582.9284407090855, 1, link, EU Off. Supplies, Labels, 454
11, 26, 1145.0699348449707, 563.8682437140558, 1, link, EU Off. Supplies, Labels, 454
11,30, 1145.0699348449707, 584.9396194537007, 1, link, EU Off. Supplies, Labels, 454
11, 27, 1154, 564.12573964497, 1, link, EU Off. Supplies, Labels, 454
11,29, 1154, 585.197115384615, 1, link, EU Off. Supplies, Labels, 454
12, 0, 767, 250.3966346153846, 1, link, EU Off. Supplies, Fasteners, 433
12,56, 767, 270.4933431952663, 1, link, EU Off. Supplies, Fasteners, 433
12, 1, 775.9300651550293, 250.72576156734712, 1, link, EU Off. Supplies, Fasteners, 433
12,55, 775.9300651550293, 270.8224701472288, 1, link, EU Off. Supplies, Fasteners, 433
12, 2, 792.975284576416, 253.29641628688606, 1, link, EU Off. Supplies, Fasteners, 433
12,54, 792.975284576416, 273.3931248667677, 1, link, EU Off. Supplies, Fasteners, 433
12, 3, 808.9930076599121, 258.2783589913294, 1, link, EU Off. Supplies, Fasteners, 433
12,53, 808.9930076599121, 278.3750675712111, 1, link, EU Off. Supplies, Fasteners, 433
12, 4, 824.0540962219238, 265.5052939575805, 1, link, EU Off. Supplies, Fasteners, 433
12,52, 824.0540962219238, 285.60200253746217, 1, link, EU Off. Supplies, Fasteners, 433
12, 5, 838.2294120788574, 274.8109254625421, 1, link, EU Off. Supplies, Fasteners, 433
12,51, 838.2294120788574, 294.9076340424238, 1, link, EU Off. Supplies, Fasteners, 433
12, 6, 851.5898170471191, 286.0289577831178, 1, link, EU Off. Supplies, Fasteners, 433
12,50, 851.5898170471191, 306.1256663629995, 1, link, EU Off. Supplies, Fasteners, 433
12, 7, 864.2061729431152, 298.9930951962104, 1, link, EU Off. Supplies, Fasteners, 433
12,49, 864.2061729431152, 319.0898037760921, 1, link, EU Off. Supplies, Fasteners, 433
12, 8, 876.149341583252, 313.53704197872315, 1, link, EU Off. Supplies, Fasteners, 433
12,48, 876.149341583252, 333.63375055860485, 1, link, EU Off. Supplies, Fasteners, 433
12, 9, 887.4901847839355, 329.4945024075592, 1, link, EU Off. Supplies, Fasteners, 433
